AGE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,judge,NEWEDUC,NEWRACE,MONSEX,OFFICE,PRISTOT,PROBATN,SENTDATE,SENTMON,SENTYR
52,14,1,1,22,Esther Salas,5,2,0,2,35,0,,11,2013
37,14,1,1,0,Esther Salas,1,1,0,2,3,0,,1,2014
49,14,2,0,0,Esther Salas,3,3,0,2,0,0,,3,2016
33,14,3,1,1,Esther Salas,5,1,0,2,30,0,,1,2014
42,14,1,1,0,Esther Salas,5,1,1,2,15,0,,10,2014
44,14,4,1,1,Esther Salas,3,1,0,2,41,0,,10,2014
35,14,1,1,6,Esther Salas,1,3,0,2,0,0,,4,2014
31,14,1,1,13,Esther Salas,1,2,0,2,34,0,,11,2013
58,14,1,1,1,Esther Salas,5,3,1,2,6,0,,3,2016
28,14,2,0,0,Esther Salas,3,6,0,2,0,24,,3,2014
46,14,2,0,0,Esther Salas,5,6,0,2,0,24,,3,2014
40,14,3,1,0,Esther Salas,6,6,0,2,38,0,,3,2014
54,14,1,1,1,Esther Salas,1,6,0,2,18,0,,4,2014
38,14,1,0,0,Esther Salas,5,6,0,2,0,24,,5,2015
48,14,1,0,0,Esther Salas,3,1,0,2,0,12,,8,2015
58,14,1,0,0,Esther Salas,6,1,0,2,35,0,,12,2015
25,14,1,1,13,Esther Salas,1,2,0,2,110,0,,6,2014
42,14,1,1,0,Esther Salas,5,2,0,2,300,0,,6,2016
59,14,1,1,0,Esther Salas,5,3,0,2,21,0,,4,2016
38,14,1,1,1,Esther Salas,1,6,0,2,0,24,,4,2014
41,14,1,1,1,Esther Salas,5,6,0,2,18,0,,4,2014
42,14,2,1,0,Esther Salas,3,6,0,2,0,24,,5,2016
36,14,2,0,0,Esther Salas,3,6,0,2,0,0,,5,2016
34,14,3,0,0,Esther Salas,1,6,1,2,0,0,,4,2014
54,14,3,0,0,Esther Salas,1,6,0,2,46,0,,6,2014
37,14,3,1,3,Esther Salas,1,6,0,2,120,0,,6,2014
57,14,1,1,3,Esther Salas,6,1,0,2,0,60,,9,2015
65,14,1,1,0,Esther Salas,3,2,0,2,0,0,,1,2015
31,14,1,1,19,Esther Salas,1,2,0,2,51,0,,10,2014
26,14,1,1,0,Esther Salas,6,3,0,2,30,0,,10,2014
21,14,1,1,4,Esther Salas,3,2,0,2,50,0,,12,2014
62,14,1,1,1,Esther Salas,6,2,0,2,0,60,,12,2014
33,14,4,1,0,Esther Salas,1,3,0,2,0,60,,7,2016
22,14,1,0,0,Esther Salas,3,3,1,2,0,60,,4,2016
31,14,1,0,0,Esther Salas,5,3,0,2,76,0,,10,2015
32,14,3,1,6,Esther Salas,5,3,0,2,24,0,,7,2014
31,14,3,1,0,Esther Salas,1,1,0,2,41,0,,2,2017
28,14,1,1,1,Esther Salas,3,3,0,2,135,0,,4,2015
37,14,2,0,0,Esther Salas,1,6,0,2,0,36,,8,2015
32,14,4,1,0,Esther Salas,3,6,0,2,0,0,,12,2014
64,14,1,0,0,Esther Salas,3,1,1,2,0,12,,10,2014
49,14,1,1,0,Esther Salas,6,1,0,2,5,0,,6,2015
77,14,1,1,2,Esther Salas,6,1,0,2,44,0,,4,2015
39,14,1,1,0,Esther Salas,3,1,0,2,0,60,,6,2015
59,14,1,1,5,Esther Salas,5,1,0,2,39,0,,12,2014
43,14,2,1,0,Esther Salas,3,3,0,2,73,0,,7,2017
49,14,1,1,7,Esther Salas,5,2,0,2,51,0,,7,2015
29,14,1,1,9,Esther Salas,5,2,0,2,88,0,,7,2015
40,14,3,1,9,Esther Salas,1,2,0,2,60,0,,1,2015
66,14,1,1,0,Esther Salas,6,1,0,2,6,0,,4,2015
27,14,1,0,0,Esther Salas,6,6,0,2,0,12,,1,2015
38,14,1,0,0,Esther Salas,5,6,0,2,0,0,,1,2015
55,14,1,1,3,Esther Salas,3,1,0,2,408,0,,6,2015
27,14,1,0,0,Esther Salas,3,2,0,2,0,0,,1,2015
48,14,,0,0,Esther Salas,5,6,0,2,49,0,,1,2015
63,14,1,1,0,Esther Salas,5,1,0,2,0,60,,12,2016
65,14,1,0,0,Esther Salas,5,1,1,2,0,60,,12,2016
59,14,1,1,1,Esther Salas,5,1,0,2,0,36,,6,2015
21,14,1,1,5,Esther Salas,3,2,0,2,60,0,,1,2015
43,14,1,0,0,Esther Salas,3,1,0,2,0,60,,1,2015
28,14,1,1,8,Esther Salas,5,2,0,2,57,0,,6,2015
29,14,1,1,0,Esther Salas,5,1,0,2,0,60,,9,2016
50,14,1,1,0,Esther Salas,6,3,0,2,19,0,,2,2016
72,14,1,1,1,Esther Salas,1,2,0,2,0,60,,8,2015
58,14,1,1,5,Esther Salas,3,6,0,2,12,0,,5,2015
70,14,1,1,0,Esther Salas,5,1,0,2,40,0,,9,2015
47,14,1,1,9,Esther Salas,5,2,0,2,151,0,,6,2015
61,14,1,1,0,Esther Salas,6,1,0,2,37,0,,3,2016
24,14,1,1,5,Esther Salas,3,3,0,2,54,0,,8,2015
48,14,1,1,0,Esther Salas,3,2,0,2,63,0,,12,2016
26,14,2,0,0,Esther Salas,3,2,0,2,13,0,,8,2015
27,14,1,1,5,Esther Salas,1,3,0,2,70,0,,6,2016
34,14,1,1,21,Esther Salas,3,2,0,2,262,0,,12,2015
22,14,1,1,0,Esther Salas,5,2,0,2,46,0,,2,2016
53,14,1,1,4,Esther Salas,3,1,0,2,255,0,,2,2016
53,14,1,1,0,Esther Salas,6,1,0,2,0,48,,1,2017
34,14,1,1,1,Esther Salas,3,6,1,2,0,60,,11,2016
22,14,1,1,0,Esther Salas,1,3,0,2,40,0,,9,2015
36,14,1,1,15,Esther Salas,3,3,0,2,180,0,,9,2016
24,14,1,1,0,Esther Salas,3,2,0,2,114,0,,10,2015
31,14,1,1,22,Esther Salas,3,2,0,2,176,0,,3,2016
36,14,1,1,0,Esther Salas,3,3,0,2,24,0,,8,2016
27,14,1,0,0,Esther Salas,1,1,0,2,27,0,,4,2016
26,14,1,1,4,Esther Salas,3,3,0,2,0,60,,8,2017
30,14,1,1,0,Esther Salas,6,1,0,2,0,60,,11,2016
48,14,1,1,3,Esther Salas,1,1,0,2,0,60,,8,2017
56,14,1,1,5,Esther Salas,1,1,0,2,41,0,,7,2017
29,14,1,1,7,Esther Salas,3,1,0,2,60,0,,12,2016
44,14,1,1,18,Esther Salas,1,1,1,2,92,0,,10,2016
28,14,1,0,0,Esther Salas,1,1,1,2,0,0,,10,2016
38,14,1,0,0,Esther Salas,6,1,1,2,0,12,,12,2015
31,14,1,1,6,Esther Salas,3,2,0,2,65,0,,11,2016
46,14,1,1,0,Esther Salas,1,1,0,2,30,0,,4,2016
28,14,1,1,6,Esther Salas,3,3,0,2,120,0,,9,2017
29,14,1,1,8,Esther Salas,1,2,0,2,100,0,,4,2017
43,14,1,1,11,Esther Salas,3,1,0,2,9996,0,,6,2016
32,14,1,1,14,Esther Salas,5,3,0,2,50,0,,1,2017
37,14,4,0,0,Esther Salas,3,3,0,2,0,0,,5,2016
38,14,3,1,4,Esther Salas,3,3,1,2,15,0,,5,2016
40,14,1,1,0,Esther Salas,6,3,0,2,84,0,,10,2017
48,14,4,1,3,Esther Salas,5,3,0,2,78,0,,6,2016
48,14,1,1,15,Esther Salas,3,2,0,2,84,0,,11,2016
29,14,1,0,0,Esther Salas,3,1,0,2,86,0,,9,2016
53,14,1,1,10,Esther Salas,5,1,1,2,162,0,,9,2016
32,14,1,1,9,Esther Salas,5,3,0,2,96,0,,12,2016
42,14,1,1,11,Esther Salas,1,2,0,2,105,0,,4,2017
37,14,1,1,6,Esther Salas,3,3,0,2,57,0,,11,2016
35,14,1,1,2,Esther Salas,3,3,0,2,30,0,,11,2016
35,14,1,1,6,Esther Salas,3,3,0,2,96,0,,11,2016
36,14,1,1,0,Esther Salas,3,1,0,2,13,0,,7,2017
35,14,1,1,3,Esther Salas,1,2,0,2,27,0,,5,2017
38,14,1,1,6,Esther Salas,1,2,0,2,170,0,,9,2017
46,14,1,0,0,Esther Salas,5,1,0,2,0,36,,7,2017
31,14,1,0,0,Esther Salas,5,3,0,2,108,0,,1,2017
31,14,1,0,0,Esther Salas,6,1,1,2,0,36,,8,2017
38,14,1,1,0,Esther Salas,5,1,1,2,0,60,,5,2017
33,14,1,1,19,Esther Salas,1,3,0,2,105,0,,4,2017
34,14,1,1,15,Esther Salas,1,2,0,2,80,0,,1,2018
35,14,1,1,15,Esther Salas,3,3,0,2,63,0,,1,2018
37,14,1,1,1,Esther Salas,1,3,0,2,36,0,,9,2018
36,14,3,0,0,Esther Salas,6,1,0,2,8,0,,8,2017
36,14,3,1,0,Esther Salas,3,1,0,2,0,0,,4,2018
39,14,1,1,16,Esther Salas,3,1,0,2,125,0,,9,2017
35,14,1,1,4,Esther Salas,3,2,0,2,0,0,,8,2018
30,14,1,1,6,Esther Salas,5,2,0,2,43,0,,10,2017
47,14,1,1,16,Esther Salas,1,2,0,2,108,0,,6,2018
33,14,1,1,15,Esther Salas,1,3,0,2,90,0,,2,2018
47,14,1,1,13,Esther Salas,3,1,0,2,80,0,,4,2018
28,14,1,1,7,Esther Salas,5,2,0,2,39,0,,7,2018
34,14,1,1,18,Esther Salas,3,2,0,2,74,0,,4,2018
36,14,1,1,6,Esther Salas,3,3,0,2,115,0,,4,2018
37,14,1,1,13,Esther Salas,3,2,0,2,99,0,,9,2018
21,14,1,1,0,Esther Salas,6,1,0,2,35,0,,7,2018
38,14,3,1,,Esther Salas,,3,0,2,0,0,,5,2018
41,14,3,1,4,Esther Salas,1,3,0,2,16,0,,9,2018
36,14,1,1,3,Freda L. Wolfson,1,3,0,1,120,0,12/20/2002,12,2002
57,14,2,0,0,Freda L. Wolfson,1,3,1,1,135,0,9/15/2003,9,2003
55,14,1,1,0,Freda L. Wolfson,5,3,0,1,24,0,,7,2005
47,14,1,1,8,Freda L. Wolfson,5,2,0,1,42,0,5/9/2003,5,2003
31,14,3,0,0,Freda L. Wolfson,1,3,0,1,37,0,,12,2003
37,14,2,1,0,Freda L. Wolfson,1,3,0,1,37,0,,4,2004
44,14,1,1,5,Freda L. Wolfson,3,1,0,1,0,60,9/29/2003,9,2003
35,14,3,1,4,Freda L. Wolfson,1,3,0,1,46,0,,10,2003
46,14,2,,,Freda L. Wolfson,6,1,1,1,0,36,,8,2004
43,14,1,0,0,Freda L. Wolfson,3,2,0,1,45,0,,9,2005
33,14,3,0,0,Freda L. Wolfson,1,2,0,1,51,0,,7,2004
43,14,2,0,0,Freda L. Wolfson,6,2,0,1,60,0,,10,2005
35,14,1,1,4,Freda L. Wolfson,1,1,0,1,10,0,9/3/2003,9,2003
30,14,1,1,12,Freda L. Wolfson,3,3,0,1,104,0,6/17/2003,6,2003
30,14,1,1,13,Freda L. Wolfson,3,3,0,1,216,0,,2,2005
38,14,1,1,6,Freda L. Wolfson,3,3,0,1,57,0,9/15/2003,9,2003
33,14,3,1,4,Freda L. Wolfson,1,3,0,1,46,0,9/4/2003,9,2003
44,14,1,1,10,Freda L. Wolfson,1,1,0,1,22,0,9/3/2003,9,2003
56,14,1,0,0,Freda L. Wolfson,5,1,1,1,0,36,7/25/2003,7,2003
32,14,1,1,9,Freda L. Wolfson,3,2,0,1,115,0,,7,2004
23,14,1,1,18,Freda L. Wolfson,1,2,0,1,110,0,,4,2004
35,14,1,1,6,Freda L. Wolfson,5,1,0,1,48,0,,1,2004
52,14,1,1,1,Freda L. Wolfson,3,1,1,1,0,36,7/14/2003,7,2003
57,14,1,1,0,Freda L. Wolfson,1,1,0,1,0,60,,8,2005
22,14,1,1,13,Freda L. Wolfson,1,2,0,1,110,0,,4,2004
36,14,1,1,9,Freda L. Wolfson,5,2,0,1,7,0,7/28/2003,7,2003
,14,2,1,0,Freda L. Wolfson,1,3,0,1,37,0,,12,2003
30,14,3,0,0,Freda L. Wolfson,1,3,0,1,37,0,,1,2004
52,14,1,1,0,Freda L. Wolfson,5,1,0,1,15,0,,11,2003
34,14,1,1,28,Freda L. Wolfson,3,1,0,1,172,0,,10,2003
32,14,1,1,3,Freda L. Wolfson,1,2,0,1,0,36,,3,2004
50,14,2,0,0,Freda L. Wolfson,3,2,0,1,12,0,,12,2003
50,14,1,1,11,Freda L. Wolfson,5,2,0,1,48,0,,6,2005
43,14,3,1,3,Freda L. Wolfson,1,3,0,1,60,0,,6,2005
51,14,1,1,1,Freda L. Wolfson,1,2,1,1,0,0,,6,2005
36,14,4,0,0,Freda L. Wolfson,1,3,0,1,6,0,,2,2004
38,14,1,1,4,Freda L. Wolfson,3,3,0,1,36,0,,6,2006
28,14,1,1,2,Freda L. Wolfson,3,2,0,1,51,0,,4,2004
20,14,1,1,1,Freda L. Wolfson,3,2,0,1,21,0,,3,2004
25,14,1,1,5,Freda L. Wolfson,1,1,0,1,21,0,,5,2007
29,14,1,1,0,Freda L. Wolfson,3,2,1,1,12,0,,6,2005
32,14,1,1,24,Freda L. Wolfson,1,2,0,1,42,0,,6,2005
28,14,1,0,0,Freda L. Wolfson,5,2,0,1,33,0,,1,2005
45,14,1,1,28,Freda L. Wolfson,3,3,0,1,0,36,,6,2004
33,14,1,0,0,Freda L. Wolfson,6,1,0,1,12,0,,6,2005
25,14,1,1,5,Freda L. Wolfson,1,3,0,1,60,0,,7,2004
30,14,1,1,6,Freda L. Wolfson,3,2,0,1,70,0,,11,2004
43,14,1,1,1,Freda L. Wolfson,5,2,0,1,36,0,,12,2005
25,14,1,0,0,Freda L. Wolfson,6,2,1,1,108,0,,1,2006
50,14,2,1,0,Freda L. Wolfson,3,2,0,1,0,60,,11,2004
40,14,1,1,4,Freda L. Wolfson,5,2,0,1,20,0,,12,2004
26,14,1,1,4,Freda L. Wolfson,1,2,0,1,77,0,,10,2005
30,14,1,1,6,Freda L. Wolfson,1,2,0,1,48,0,,12,2004
25,14,2,1,0,Freda L. Wolfson,5,1,1,1,0,60,,2,2005
41,14,1,1,3,Freda L. Wolfson,5,1,0,1,12,0,,5,2006
65,14,1,1,3,Freda L. Wolfson,3,1,0,1,9,0,,5,2006
25,14,1,1,1,Freda L. Wolfson,6,1,0,1,0,24,,5,2006
26,14,3,1,3,Freda L. Wolfson,3,3,0,1,46,0,,12,2004
36,14,1,0,0,Freda L. Wolfson,1,3,0,1,0,36,,12,2004
29,14,3,1,0,Freda L. Wolfson,1,3,0,1,15,0,,11,2004
24,14,3,0,0,Freda L. Wolfson,1,3,0,1,5,0,,11,2004
45,14,2,1,1,Freda L. Wolfson,1,3,0,1,7,0,,1,2005
27,14,1,1,6,Freda L. Wolfson,3,2,0,1,120,0,,7,2005
20,14,1,1,0,Freda L. Wolfson,3,2,0,1,15,0,,8,2005
52,14,1,0,0,Freda L. Wolfson,3,2,0,1,28,0,,9,2005
36,14,1,0,0,Freda L. Wolfson,6,1,1,1,0,12,,7,2005
46,14,1,0,0,Freda L. Wolfson,6,1,0,1,0,12,,7,2005
48,14,1,1,2,Freda L. Wolfson,5,1,1,1,6,0,,5,2005
42,14,3,1,1,Freda L. Wolfson,3,3,0,1,0,36,,3,2005
32,14,1,1,13,Freda L. Wolfson,1,2,0,1,144,0,,7,2005
42,14,1,1,0,Freda L. Wolfson,3,2,1,1,0,60,,3,2005
32,14,1,1,5,Freda L. Wolfson,1,2,0,1,60,0,,9,2005
29,14,1,0,0,Freda L. Wolfson,6,1,0,1,20,0,,4,2005
30,14,2,1,3,Freda L. Wolfson,3,3,0,1,30,0,,7,2005
35,14,1,1,22,Freda L. Wolfson,1,2,0,1,100,0,,5,2006
50,14,1,0,0,Freda L. Wolfson,1,2,1,1,0,60,,6,2005
33,14,1,1,7,Freda L. Wolfson,5,2,0,1,37,0,,2,2006
32,14,2,1,6,Freda L. Wolfson,3,2,0,1,37,0,,6,2009
46,14,1,1,3,Freda L. Wolfson,5,2,0,1,72,0,,7,2005
39,14,1,1,4,Freda L. Wolfson,3,1,0,1,144,0,,7,2005
34,14,1,1,2,Freda L. Wolfson,3,1,0,1,33,0,,7,2005
28,14,1,1,1,Freda L. Wolfson,1,3,0,1,87,0,,8,2005
34,14,1,1,1,Freda L. Wolfson,3,3,1,1,87,0,,9,2005
28,14,2,1,0,Freda L. Wolfson,3,1,0,1,10,0,,10,2005
23,14,1,1,6,Freda L. Wolfson,1,2,0,1,100,0,,2,2006
24,14,1,1,7,Freda L. Wolfson,3,1,0,1,63,0,,10,2005
50,14,1,0,0,Freda L. Wolfson,5,1,0,1,33,0,,11,2005
27,14,1,1,8,Freda L. Wolfson,3,2,0,1,74,0,,3,2006
24,14,1,1,13,Freda L. Wolfson,1,2,0,1,6,0,,11,2005
29,14,2,1,0,Freda L. Wolfson,3,3,0,1,60,0,,1,2006
32,14,3,1,7,Freda L. Wolfson,1,2,0,1,2,0,,12,2005
40,14,3,0,0,Freda L. Wolfson,1,3,0,1,21,0,,3,2006
41,14,2,1,0,Freda L. Wolfson,6,6,0,1,0,24,,2,2006
32,14,1,1,1,Freda L. Wolfson,1,3,1,1,0,24,,3,2006
22,14,,0,,Freda L. Wolfson,,,0,1,0,0,,11,2005
50,14,1,0,0,Freda L. Wolfson,6,1,0,1,18,0,,4,2006
26,14,3,0,0,Freda L. Wolfson,5,3,0,1,24,0,,3,2006
27,14,1,1,13,Freda L. Wolfson,3,2,0,1,144,0,,5,2006
54,14,1,1,1,Freda L. Wolfson,3,6,0,1,5,0,,11,2006
44,14,3,0,0,Freda L. Wolfson,1,1,0,1,0,24,,1,2006
42,14,1,1,1,Freda L. Wolfson,3,2,0,3,176,0,5/29/2003,5,2003
34,14,1,1,6,Freda L. Wolfson,5,2,0,3,120,0,,10,2006
34,14,1,1,2,Freda L. Wolfson,5,1,0,3,41,0,,2,2005
56,14,1,0,0,Freda L. Wolfson,3,1,0,3,0,60,,4,2007
42,14,1,0,0,Freda L. Wolfson,6,2,0,3,21,0,,10,2006
50,14,1,1,1,Freda L. Wolfson,5,1,0,3,0,60,,8,2006
48,14,1,1,6,Freda L. Wolfson,3,2,0,3,108,0,,7,2006
45,14,1,1,3,Freda L. Wolfson,1,2,0,3,154,0,,10,2006
21,14,1,1,9,Freda L. Wolfson,1,2,0,3,120,0,,2,2008
37,14,1,1,5,Freda L. Wolfson,5,3,0,3,96,0,,3,2007
31,14,1,1,2,Freda L. Wolfson,5,3,0,3,24,0,,7,2009
62,14,1,0,0,Freda L. Wolfson,3,1,0,3,60,0,,4,2006
30,14,2,0,0,Freda L. Wolfson,1,3,0,3,46,0,,7,2006
67,14,1,0,0,Freda L. Wolfson,3,1,0,3,0,24,,7,2006
42,14,1,1,8,Freda L. Wolfson,5,2,0,3,96,0,,8,2006
37,14,1,0,0,Freda L. Wolfson,5,1,1,3,6,0,,1,2008
49,14,1,1,0,Freda L. Wolfson,3,1,0,3,0,36,,12,2009
19,14,1,1,0,Freda L. Wolfson,5,1,0,3,30,0,,8,2006
26,14,3,0,0,Freda L. Wolfson,1,3,0,3,6,0,,8,2006
54,14,1,1,0,Freda L. Wolfson,3,1,0,3,0,36,,4,2007
30,14,1,1,5,Freda L. Wolfson,3,2,0,3,108,0,,10,2006
51,14,1,1,11,Freda L. Wolfson,1,1,0,3,12,0,,11,2006
20,14,1,1,1,Freda L. Wolfson,3,2,0,3,48,0,,7,2008
53,14,1,1,6,Freda L. Wolfson,1,2,0,3,87,0,,7,2008
47,14,1,1,6,Freda L. Wolfson,1,2,0,3,120,0,,8,2008
38,14,1,1,4,Freda L. Wolfson,1,2,0,3,120,0,,1,2010
37,14,1,1,10,Freda L. Wolfson,5,2,0,3,120,0,,3,2010
26,14,1,1,0,Freda L. Wolfson,1,2,0,3,130,0,,8,2008
30,14,1,1,25,Freda L. Wolfson,3,2,0,3,144,0,,6,2008
20,14,1,1,3,Freda L. Wolfson,1,2,0,3,96,0,,6,2008
29,14,1,1,0,Freda L. Wolfson,5,2,1,3,0,48,,7,2008
27,14,1,0,0,Freda L. Wolfson,3,2,1,3,12,0,,8,2008
30,14,1,0,0,Freda L. Wolfson,5,2,1,3,24,0,,6,2008
32,14,1,1,3,Freda L. Wolfson,3,3,0,3,120,0,,11,2007
44,14,1,0,0,Freda L. Wolfson,1,3,1,3,0,60,,10,2006
37,14,1,1,2,Freda L. Wolfson,3,2,0,3,144,0,,10,2006
65,14,1,1,1,Freda L. Wolfson,3,1,0,3,4,0,,3,2010
27,14,1,1,8,Freda L. Wolfson,1,2,0,3,96,0,,1,2008
29,14,1,1,11,Freda L. Wolfson,1,2,0,3,120,0,,1,2007
25,14,1,1,4,Freda L. Wolfson,1,2,0,3,108,0,,1,2007
36,14,2,1,6,Freda L. Wolfson,1,3,0,3,36,0,,2,2007
36,14,1,0,0,Freda L. Wolfson,3,1,0,3,18,0,,2,2007
56,14,1,1,4,Freda L. Wolfson,3,1,0,3,21,0,,1,2009
35,14,1,1,18,Freda L. Wolfson,1,2,0,3,51,0,,3,2007
28,14,1,1,16,Freda L. Wolfson,3,2,0,3,51,0,,5,2012
49,14,1,0,0,Freda L. Wolfson,1,3,0,3,12,0,,3,2007
40,14,1,1,14,Freda L. Wolfson,1,1,0,3,0,36,,12,2009
41,14,1,1,9,Freda L. Wolfson,1,1,0,3,120,0,,8,2007
60,14,1,0,0,Freda L. Wolfson,6,1,0,3,24,0,,7,2007
23,14,1,1,3,Freda L. Wolfson,5,2,0,3,5,0,,3,2007
56,14,1,1,0,Freda L. Wolfson,6,2,0,3,18,0,,8,2007
53,14,1,1,8,Freda L. Wolfson,3,2,0,3,0,60,,7,2007
63,14,1,1,0,Freda L. Wolfson,5,1,0,3,4,0,,3,2010
47,14,2,0,0,Freda L. Wolfson,1,3,0,3,12,0,,9,2007
52,14,3,1,3,Freda L. Wolfson,1,1,0,3,36,0,,7,2007
52,14,1,0,0,Freda L. Wolfson,3,1,0,3,0,36,,1,2008
27,14,1,1,6,Freda L. Wolfson,3,2,0,3,60,0,,3,2008
28,14,1,1,4,Freda L. Wolfson,1,2,0,3,48,0,,10,2009
52,14,1,1,3,Freda L. Wolfson,5,3,0,3,21,0,,8,2007
33,14,1,1,4,Freda L. Wolfson,1,2,0,3,0,60,,11,2009
50,14,1,0,0,Freda L. Wolfson,6,2,0,3,24,0,,3,2009
46,14,1,1,0,Freda L. Wolfson,5,1,0,3,18,0,,1,2008
38,14,3,1,0,Freda L. Wolfson,1,6,0,3,210,0,,12,2010
30,14,1,1,0,Freda L. Wolfson,5,1,0,3,40,0,,5,2010
53,14,1,1,0,Freda L. Wolfson,6,1,0,3,41,0,,10,2007
39,14,2,0,0,Freda L. Wolfson,6,6,0,3,27,0,,1,2008
33,14,1,0,0,Freda L. Wolfson,3,1,0,3,24,0,,12,2007
35,14,3,1,0,Freda L. Wolfson,3,3,0,3,37,0,,12,2007
23,14,1,0,0,Freda L. Wolfson,1,3,0,3,36,0,,12,2007
41,14,1,1,1,Freda L. Wolfson,5,2,0,3,12,0,,5,2008
58,14,1,1,2,Freda L. Wolfson,3,1,0,3,55,0,,2,2008
26,14,2,0,0,Freda L. Wolfson,1,3,0,3,0,24,,4,2008
55,14,1,0,0,Freda L. Wolfson,5,1,0,3,6,0,,2,2008
55,14,1,1,1,Freda L. Wolfson,5,1,0,3,24,0,,3,2008
27,14,1,1,1,Freda L. Wolfson,3,1,0,3,54,0,,4,2008
22,14,1,1,0,Freda L. Wolfson,3,2,1,3,57,0,,6,2008
21,14,1,0,0,Freda L. Wolfson,3,2,1,3,0,60,,4,2008
45,14,1,1,1,Freda L. Wolfson,6,2,0,3,0,36,,4,2008
47,14,1,1,6,Freda L. Wolfson,3,2,0,3,0,60,,2,2010
61,14,1,1,0,Freda L. Wolfson,3,3,0,3,21,0,,8,2008
26,14,1,1,10,Freda L. Wolfson,1,2,0,3,48,0,,5,2008
52,14,1,1,3,Freda L. Wolfson,1,1,0,3,8,0,,5,2008
24,14,1,1,3,Freda L. Wolfson,1,2,0,3,30,0,,7,2008
49,14,1,1,0,Freda L. Wolfson,3,1,0,3,24,0,,12,2008
72,14,1,0,0,Freda L. Wolfson,6,1,0,3,0,0,,6,2013
33,14,1,1,5,Freda L. Wolfson,3,2,0,3,120,0,,7,2008
21,14,1,1,3,Freda L. Wolfson,1,2,0,3,72,0,,7,2009
38,14,1,1,0,Freda L. Wolfson,3,1,0,3,0,24,,3,2011
53,14,1,0,0,Freda L. Wolfson,6,6,0,3,0,24,,7,2008
32,14,1,1,3,Freda L. Wolfson,3,1,0,3,334,0,,1,2010
26,14,1,1,5,Freda L. Wolfson,1,2,0,3,30,0,,4,2009
24,14,1,1,13,Freda L. Wolfson,1,2,0,3,110,0,,11,2008
47,14,2,0,0,Freda L. Wolfson,1,3,0,3,87,0,,10,2008
36,14,1,1,3,Freda L. Wolfson,5,2,0,3,33,0,,12,2008
28,14,1,1,3,Freda L. Wolfson,1,1,0,3,21,0,,9,2008
65,14,1,1,0,Freda L. Wolfson,3,1,0,3,12,0,,5,2009
28,14,1,0,0,Freda L. Wolfson,3,2,0,3,54,0,,4,2009
67,14,1,1,0,Freda L. Wolfson,1,1,0,3,0,36,,5,2009
30,14,1,0,0,Freda L. Wolfson,3,1,0,3,0,60,,3,2009
27,14,1,1,10,Freda L. Wolfson,3,2,0,3,46,0,,5,2009
48,14,1,0,0,Freda L. Wolfson,6,1,0,3,18,0,,7,2009
22,14,1,1,0,Freda L. Wolfson,3,3,0,3,46,0,,3,2009
27,14,2,0,0,Freda L. Wolfson,5,2,0,3,0,36,,4,2010
28,14,2,0,0,Freda L. Wolfson,3,2,0,3,27,0,,9,2010
21,14,1,1,10,Freda L. Wolfson,1,2,0,3,60,0,,5,2009
36,14,1,1,3,Freda L. Wolfson,1,2,1,3,12,0,,7,2009
36,14,1,0,0,Freda L. Wolfson,3,2,0,3,10,0,,2,2010
56,14,1,1,0,Freda L. Wolfson,5,1,0,3,0,60,,6,2009
21,14,1,1,4,Freda L. Wolfson,3,2,0,3,120,0,,9,2009
43,14,1,0,0,Freda L. Wolfson,3,1,0,3,0,36,,6,2009
33,14,3,1,3,Freda L. Wolfson,1,3,0,3,24,0,,1,2010
38,14,3,1,1,Freda L. Wolfson,3,2,0,3,0,60,,9,2009
36,14,3,0,0,Freda L. Wolfson,1,2,0,3,9,0,,9,2009
44,14,3,1,6,Freda L. Wolfson,1,2,0,3,18,0,,4,2010
43,14,1,1,1,Freda L. Wolfson,5,3,0,3,0,36,,9,2009
25,14,1,1,10,Freda L. Wolfson,3,,0,3,120,0,,11,2009
45,14,1,1,0,Freda L. Wolfson,3,3,0,3,0,12,,9,2009
35,14,3,1,9,Freda L. Wolfson,1,3,0,3,48,0,,9,2010
33,14,1,1,7,Freda L. Wolfson,3,2,0,3,72,0,,6,2011
47,14,1,0,0,Freda L. Wolfson,6,3,0,3,0,36,,2,2010
53,14,1,1,1,Freda L. Wolfson,3,1,0,3,60,0,,5,2010
32,14,1,1,1,Freda L. Wolfson,3,1,0,3,0,60,,3,2010
32,14,2,0,0,Freda L. Wolfson,5,6,0,3,12,0,,11,2009
30,14,1,1,2,Freda L. Wolfson,1,2,0,3,71,0,,9,2010
40,14,1,1,1,Freda L. Wolfson,3,1,0,3,33,0,,9,2010
29,14,1,1,10,Freda L. Wolfson,1,2,0,3,70,0,,5,2010
54,14,1,1,3,Freda L. Wolfson,1,1,0,3,12,0,,10,2009
29,14,1,1,7,Freda L. Wolfson,1,2,0,3,37,0,,3,2010
60,14,1,1,1,Freda L. Wolfson,6,1,0,3,84,0,,3,2010
38,14,3,1,10,Freda L. Wolfson,1,2,0,3,70,0,,2,2010
24,14,1,1,1,Freda L. Wolfson,3,6,0,3,24,0,,7,2010
61,14,1,1,0,Freda L. Wolfson,6,1,0,3,44,0,,2,2011
46,14,1,1,18,Freda L. Wolfson,3,1,0,3,84,0,,9,2010
