AGE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,judge,NEWEDUC,NEWRACE,MONSEX,OFFICE,PRISTOT,PROBATN,SENTDATE,SENTMON,SENTYR
39,51,3,1,17,Charles N. Clevert Jr.,1,3,0,2,77,0,,10,2009
31,51,1,1,0,Charles N. Clevert Jr.,5,1,0,2,37,0,,12,2009
24,51,3,1,4,Charles N. Clevert Jr.,3,3,0,2,46,0,,10,2009
32,51,1,1,4,Charles N. Clevert Jr.,6,2,0,2,60,0,,3,2010
40,51,1,0,0,Charles N. Clevert Jr.,6,2,0,2,39,0,,2,2010
36,51,1,0,0,Charles N. Clevert Jr.,5,2,1,2,41,0,,1,2010
27,51,3,1,5,Charles N. Clevert Jr.,1,3,0,2,30,0,,12,2009
33,51,2,1,2,Charles N. Clevert Jr.,6,6,0,2,51,0,,4,2010
31,51,1,1,9,Charles N. Clevert Jr.,3,6,1,2,0,36,,6,2010
31,51,1,1,8,Charles N. Clevert Jr.,1,6,0,2,120,0,,11,2009
19,51,1,1,5,Charles N. Clevert Jr.,1,2,0,2,40,0,,1,2010
30,51,1,1,8,Charles N. Clevert Jr.,3,2,0,2,55,0,,2,2010
28,51,1,1,18,Charles N. Clevert Jr.,3,2,0,2,48,0,,3,2010
30,51,1,1,0,Charles N. Clevert Jr.,1,2,0,2,24,0,,3,2010
38,51,1,1,15,Charles N. Clevert Jr.,1,2,0,2,36,0,,11,2010
41,51,1,1,1,Charles N. Clevert Jr.,1,3,0,2,8,0,,10,2013
40,51,1,1,0,Charles N. Clevert Jr.,3,2,0,2,12,0,,8,2010
30,51,3,1,4,Charles N. Clevert Jr.,1,3,0,2,15,0,,4,2010
25,51,1,1,4,Charles N. Clevert Jr.,3,2,0,2,37,0,,7,2010
63,51,1,1,0,Charles N. Clevert Jr.,3,1,0,2,120,0,,6,2010
31,51,1,1,12,Charles N. Clevert Jr.,5,3,0,2,0,60,,9,2010
32,51,1,1,0,Charles N. Clevert Jr.,1,2,0,2,0,48,,5,2010
28,51,1,1,6,Charles N. Clevert Jr.,3,2,1,2,0,60,,7,2010
59,51,3,1,3,Charles N. Clevert Jr.,3,3,0,2,16,0,,5,2010
24,51,1,1,6,Charles N. Clevert Jr.,3,2,0,2,40,0,,7,2010
34,51,1,1,2,Charles N. Clevert Jr.,6,1,0,2,30,0,,3,2010
29,51,1,1,3,Charles N. Clevert Jr.,1,2,0,2,48,0,,10,2010
31,51,1,1,2,Charles N. Clevert Jr.,5,2,0,2,45,0,,8,2010
27,51,1,1,2,Charles N. Clevert Jr.,5,2,0,2,125,0,,11,2010
37,51,1,1,0,Charles N. Clevert Jr.,6,1,0,2,0,48,,4,2011
33,51,1,0,0,Charles N. Clevert Jr.,5,1,1,2,0,60,,6,2011
35,51,1,1,0,Charles N. Clevert Jr.,3,1,0,2,0,60,,6,2011
62,51,1,1,0,Charles N. Clevert Jr.,1,1,0,2,32,0,,6,2011
34,51,1,1,3,Charles N. Clevert Jr.,3,2,0,2,32,0,,9,2010
43,51,1,1,0,Charles N. Clevert Jr.,5,1,0,2,156,0,,6,2010
32,51,3,1,10,Charles N. Clevert Jr.,3,3,0,2,21,0,,6,2010
24,51,1,1,4,Charles N. Clevert Jr.,1,2,0,2,0,24,,9,2010
32,51,1,1,1,Charles N. Clevert Jr.,3,3,1,2,0,36,,7,2010
27,51,1,1,0,Charles N. Clevert Jr.,3,3,1,2,0,60,,7,2010
31,51,1,1,2,Charles N. Clevert Jr.,3,2,0,2,21,0,,10,2010
19,51,1,1,2,Charles N. Clevert Jr.,1,3,0,2,12,0,,8,2010
31,51,1,1,6,Charles N. Clevert Jr.,3,2,0,2,57,0,,8,2010
56,51,1,0,0,Charles N. Clevert Jr.,1,2,0,2,0,36,,10,2010
49,51,3,1,16,Charles N. Clevert Jr.,1,3,0,2,48,0,,2,2011
39,51,1,1,6,Charles N. Clevert Jr.,1,2,0,2,21,0,,7,2011
36,51,1,1,2,Charles N. Clevert Jr.,5,1,0,2,5,0,,11,2010
28,51,1,1,8,Charles N. Clevert Jr.,3,1,0,2,0,36,,1,2011
24,51,1,1,4,Charles N. Clevert Jr.,1,2,1,2,12,0,,1,2011
36,51,1,1,3,Charles N. Clevert Jr.,5,1,0,2,30,0,,10,2011
25,51,1,1,0,Charles N. Clevert Jr.,1,2,0,2,24,0,,9,2011
30,51,1,0,0,Charles N. Clevert Jr.,3,1,0,2,24,0,,8,2011
43,51,3,1,2,Charles N. Clevert Jr.,1,3,0,2,24,0,,4,2011
36,51,1,1,1,Charles N. Clevert Jr.,3,1,0,2,0,24,,8,2011
34,51,2,1,0,Charles N. Clevert Jr.,5,1,0,2,72,0,,10,2011
47,51,1,1,3,Charles N. Clevert Jr.,1,2,0,2,30,0,,9,2012
28,51,1,1,1,Charles N. Clevert Jr.,5,1,0,2,14,0,,8,2011
57,51,1,1,3,Charles N. Clevert Jr.,5,2,0,2,0,48,,10,2011
46,51,1,1,0,Charles N. Clevert Jr.,5,1,0,2,0,24,,5,2011
44,51,1,0,0,Charles N. Clevert Jr.,5,2,1,2,0,24,,9,2012
42,51,1,1,0,Charles N. Clevert Jr.,6,2,1,2,6,0,,10,2012
57,51,1,1,0,Charles N. Clevert Jr.,5,2,0,2,6,0,,10,2012
35,51,1,0,0,Charles N. Clevert Jr.,3,2,1,2,14,0,,8,2012
41,51,1,1,2,Charles N. Clevert Jr.,5,1,0,2,0,24,,2,2012
26,51,1,1,11,Charles N. Clevert Jr.,1,1,0,2,30,0,,8,2011
60,51,1,1,0,Charles N. Clevert Jr.,6,3,1,2,12,0,,11,2012
30,51,1,1,0,Charles N. Clevert Jr.,5,1,0,2,168,0,,1,2012
31,51,1,1,12,Charles N. Clevert Jr.,3,3,0,2,36,0,,1,2012
40,51,1,1,6,Charles N. Clevert Jr.,1,2,0,2,12,0,,8,2011
55,51,1,0,0,Charles N. Clevert Jr.,6,2,0,2,1,0,,12,2011
23,51,3,1,6,Charles N. Clevert Jr.,1,3,0,2,23,0,,4,2012
21,51,1,1,,Charles N. Clevert Jr.,1,2,0,2,60,0,,8,2012
23,51,1,1,0,Charles N. Clevert Jr.,3,2,0,2,36,0,,10,2012
47,51,1,1,3,Charles N. Clevert Jr.,5,1,0,2,21,0,,8,2012
38,51,3,1,7,Charles N. Clevert Jr.,1,3,0,2,36,0,,10,2012
25,51,1,1,2,Charles N. Clevert Jr.,1,2,0,2,0,36,,9,2012
53,51,1,1,0,Charles N. Clevert Jr.,3,1,1,2,0,12,,9,2012
24,51,1,1,3,Charles N. Clevert Jr.,3,3,0,2,10,0,,11,2012
30,51,1,1,9,Charles N. Clevert Jr.,3,2,0,2,60,0,,10,2012
45,51,1,0,0,Charles N. Clevert Jr.,6,1,1,2,3,0,,10,2012
43,51,1,1,10,Charles N. Clevert Jr.,3,2,0,2,70,0,,5,2013
50,51,1,1,3,Charles N. Clevert Jr.,3,2,0,2,780,0,,4,2013
33,51,1,1,6,Charles N. Clevert Jr.,3,1,0,2,24,0,,11,2012
43,51,1,1,1,Charles N. Clevert Jr.,6,2,1,2,20,0,,11,2012
41,51,3,1,2,Charles N. Clevert Jr.,,,0,2,12,0,,10,2012
21,51,1,1,2,Charles N. Clevert Jr.,3,3,0,2,12,0,,7,2013
32,51,3,1,1,Charles N. Clevert Jr.,1,3,0,2,12,0,,4,2013
48,51,1,1,0,Charles N. Clevert Jr.,3,1,0,2,60,0,,8,2013
44,51,1,1,10,Charles N. Clevert Jr.,5,1,0,2,0,36,,7,2013
48,51,3,1,5,Charles N. Clevert Jr.,1,3,0,2,30,0,,5,2013
40,51,1,1,3,Charles N. Clevert Jr.,5,2,0,2,108,0,,4,2014
21,51,1,1,3,Charles N. Clevert Jr.,,1,0,2,12,0,,7,2013
28,51,1,1,3,Charles N. Clevert Jr.,3,1,0,2,24,0,,7,2013
42,51,2,0,0,Charles N. Clevert Jr.,,,0,2,0,0,,8,2013
31,51,2,1,6,Charles N. Clevert Jr.,1,6,0,2,300,0,,10,2013
31,51,1,1,2,Charles N. Clevert Jr.,5,1,0,2,18,0,,10,2014
26,51,1,1,0,Charles N. Clevert Jr.,5,1,1,2,0,24,,10,2014
29,51,1,1,3,Charles N. Clevert Jr.,3,2,0,2,60,0,,5,2014
20,51,1,1,5,Charles N. Clevert Jr.,1,3,0,2,37,0,,5,2014
27,51,1,1,9,Charles N. Clevert Jr.,3,2,0,2,110,0,,1,2014
24,51,1,1,1,Charles N. Clevert Jr.,5,2,0,2,111,0,,1,2014
41,51,3,1,6,Charles N. Clevert Jr.,1,1,0,2,12,0,,6,2014
43,51,,1,9,Charles N. Clevert Jr.,,,0,2,84,0,,2,2014
23,51,1,1,0,Charles N. Clevert Jr.,3,2,0,2,108,0,,7,2014
30,51,1,1,1,Charles N. Clevert Jr.,5,2,1,2,0,24,,4,2014
35,51,1,0,0,Charles N. Clevert Jr.,6,1,0,2,30,0,,3,2014
55,51,1,1,8,Charles N. Clevert Jr.,3,1,0,2,188,0,,3,2014
24,51,1,1,0,Charles N. Clevert Jr.,1,2,1,2,0,24,,6,2014
22,51,1,1,4,Charles N. Clevert Jr.,1,2,1,2,0,0,,8,2014
57,51,1,1,0,Charles N. Clevert Jr.,3,2,1,2,0,12,,9,2014
38,51,1,1,6,Charles N. Clevert Jr.,5,2,0,2,102,0,,2,2016
28,51,1,1,2,Charles N. Clevert Jr.,1,3,0,2,0,0,,3,2015
30,51,3,1,1,Charles N. Clevert Jr.,3,3,0,2,0,24,,6,2015
35,51,3,1,4,Charles N. Clevert Jr.,1,3,0,2,14,0,,6,2015
38,51,3,1,0,Charles N. Clevert Jr.,3,3,0,2,15,0,,6,2015
39,51,1,1,11,Charles N. Clevert Jr.,3,2,0,2,78,0,,6,2016
51,51,1,1,14,Charles N. Clevert Jr.,3,2,0,2,100,0,,6,2015
34,51,1,0,0,Charles N. Clevert Jr.,5,1,0,2,60,0,,10,2015
41,51,1,1,4,Charles N. Clevert Jr.,3,1,0,2,84,0,,10,2015
20,51,1,1,8,Charles N. Clevert Jr.,5,2,0,2,96,0,,3,2016
30,51,1,1,12,Charles N. Clevert Jr.,3,2,0,2,79,0,,11,2016
39,51,3,0,0,Charles N. Clevert Jr.,5,3,0,2,48,0,11/15/2002,11,2002
39,51,1,1,14,Joseph Peter Stadtmueller,1,2,0,1,188,0,,10,2004
36,51,1,1,19,Joseph Peter Stadtmueller,3,1,0,1,24,0,,8,2005
46,51,1,0,0,Joseph Peter Stadtmueller,5,1,0,1,63,0,,4,2006
59,51,5,0,0,Joseph Peter Stadtmueller,5,6,0,2,0,0,,4,2018
28,51,2,1,0,Joseph Peter Stadtmueller,1,3,0,2,37,0,2/13/2002,2,2002
43,51,1,1,0,Joseph Peter Stadtmueller,5,1,0,2,44,0,12/13/2001,12,2001
22,51,1,1,3,Joseph Peter Stadtmueller,1,2,0,2,188,0,10/24/2001,10,2001
25,51,3,0,0,Joseph Peter Stadtmueller,1,3,0,2,87,0,11/16/2001,11,2001
28,51,1,1,18,Joseph Peter Stadtmueller,1,2,0,2,130,0,10/16/2001,10,2001
33,51,1,0,0,Joseph Peter Stadtmueller,5,1,1,2,1,0,1/25/2002,1,2002
30,51,1,1,3,Joseph Peter Stadtmueller,1,3,0,2,454,0,1/23/2002,1,2002
24,51,1,1,9,Joseph Peter Stadtmueller,1,1,0,2,72,0,11/16/2001,11,2001
25,51,1,1,2,Joseph Peter Stadtmueller,1,2,0,2,36,0,10/12/2001,10,2001
44,51,1,1,1,Joseph Peter Stadtmueller,3,1,0,2,46,0,11/2/2001,11,2001
33,51,1,1,2,Joseph Peter Stadtmueller,3,1,0,2,0,12,10/26/2001,10,2001
52,51,1,0,0,Joseph Peter Stadtmueller,5,2,0,2,180,0,2/21/2003,2,2003
37,51,1,1,5,Joseph Peter Stadtmueller,1,2,0,2,9996,0,1/21/2003,1,2003
30,51,1,1,1,Joseph Peter Stadtmueller,3,2,0,2,330,0,1/22/2003,1,2003
27,51,1,1,0,Joseph Peter Stadtmueller,1,2,0,2,9996,0,1/21/2003,1,2003
34,51,1,1,6,Joseph Peter Stadtmueller,5,2,0,2,87,0,7/17/2002,7,2002
28,51,1,1,1,Joseph Peter Stadtmueller,5,2,0,2,9996,0,1/21/2003,1,2003
22,51,1,1,3,Joseph Peter Stadtmueller,3,1,0,2,36,0,2/15/2002,2,2002
21,51,1,1,6,Joseph Peter Stadtmueller,3,1,0,2,225,0,5/10/2002,5,2002
22,51,1,0,0,Joseph Peter Stadtmueller,3,1,1,2,25,0,2/15/2002,2,2002
25,51,1,1,5,Joseph Peter Stadtmueller,1,3,0,2,40,0,2/15/2002,2,2002
38,51,1,1,6,Joseph Peter Stadtmueller,1,1,0,2,24,0,1/11/2002,1,2002
24,51,1,1,5,Joseph Peter Stadtmueller,3,2,0,2,70,0,3/1/2002,3,2002
54,51,1,1,0,Joseph Peter Stadtmueller,3,1,0,2,39,0,5/2/2002,5,2002
28,51,1,1,17,Joseph Peter Stadtmueller,1,2,0,2,55,0,1/18/2002,1,2002
47,51,3,1,8,Joseph Peter Stadtmueller,1,3,0,2,24,0,3/29/2002,3,2002
45,51,1,0,0,Joseph Peter Stadtmueller,3,1,0,2,6,0,5/10/2002,5,2002
68,51,1,1,1,Joseph Peter Stadtmueller,1,3,0,2,57,0,2/26/2002,2,2002
63,51,1,0,0,Joseph Peter Stadtmueller,1,3,1,2,57,0,2/26/2002,2,2002
27,51,1,1,7,Joseph Peter Stadtmueller,1,2,0,2,40,0,3/7/2002,3,2002
24,51,1,1,8,Joseph Peter Stadtmueller,3,2,0,2,120,0,4/17/2002,4,2002
27,51,1,1,1,Joseph Peter Stadtmueller,5,2,0,2,30,0,5/10/2002,5,2002
20,51,1,1,4,Joseph Peter Stadtmueller,1,2,0,2,38,0,5/16/2002,5,2002
31,51,1,1,6,Joseph Peter Stadtmueller,3,2,0,2,121,0,4/10/2003,4,2003
32,51,1,1,3,Joseph Peter Stadtmueller,1,2,0,2,27,0,6/13/2002,6,2002
34,51,1,1,6,Joseph Peter Stadtmueller,1,2,0,2,40,0,6/13/2002,6,2002
38,51,4,1,1,Joseph Peter Stadtmueller,1,3,0,2,48,0,10/11/2002,10,2002
32,51,3,1,0,Joseph Peter Stadtmueller,1,3,0,2,72,0,5/29/2003,5,2003
21,51,1,1,3,Joseph Peter Stadtmueller,5,1,0,2,54,0,9/5/2002,9,2002
61,51,1,1,6,Joseph Peter Stadtmueller,3,1,0,2,87,0,5/9/2003,5,2003
49,51,1,1,3,Joseph Peter Stadtmueller,3,1,0,2,78,0,,12,2003
28,51,3,1,1,Joseph Peter Stadtmueller,1,3,0,2,27,0,9/18/2002,9,2002
44,51,1,0,0,Joseph Peter Stadtmueller,3,1,1,2,0,24,7/3/2002,7,2002
55,51,1,1,9,Joseph Peter Stadtmueller,3,2,0,2,120,0,7/19/2002,7,2002
52,51,1,1,10,Joseph Peter Stadtmueller,3,2,0,2,130,0,7/12/2002,7,2002
20,51,1,1,0,Joseph Peter Stadtmueller,1,3,0,2,48,0,7/31/2002,7,2002
53,51,1,0,0,Joseph Peter Stadtmueller,5,1,0,2,0,24,9/5/2002,9,2002
45,51,1,1,4,Joseph Peter Stadtmueller,1,1,0,2,22,0,11/26/2002,11,2002
27,51,1,0,0,Joseph Peter Stadtmueller,3,1,0,2,105,0,10/15/2002,10,2002
38,51,3,1,3,Joseph Peter Stadtmueller,1,3,0,2,90,0,10/11/2002,10,2002
21,51,1,1,7,Joseph Peter Stadtmueller,1,2,0,2,40,0,11/15/2002,11,2002
27,51,1,1,8,Joseph Peter Stadtmueller,3,2,0,2,262,0,2/4/2003,2,2003
28,51,1,0,0,Joseph Peter Stadtmueller,1,1,0,2,37,0,10/11/2002,10,2002
34,51,3,1,9,Joseph Peter Stadtmueller,1,3,0,2,74,0,9/17/2002,9,2002
29,51,2,1,4,Joseph Peter Stadtmueller,1,1,0,2,30,0,5/28/2003,5,2003
34,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,24,0,1/3/2003,1,2003
40,51,1,1,1,Joseph Peter Stadtmueller,3,1,0,2,22,0,11/21/2002,11,2002
53,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,0,6,1/10/2003,1,2003
27,51,1,1,13,Joseph Peter Stadtmueller,1,2,0,2,180,0,1/3/2003,1,2003
37,51,3,0,0,Joseph Peter Stadtmueller,1,3,0,2,50,0,1/3/2003,1,2003
49,51,1,1,0,Joseph Peter Stadtmueller,6,1,0,2,12,0,2/25/2003,2,2003
27,51,1,0,0,Joseph Peter Stadtmueller,5,1,1,2,0,24,12/10/2002,12,2002
23,51,1,1,3,Joseph Peter Stadtmueller,1,2,0,2,44,0,5/16/2003,5,2003
27,51,3,1,3,Joseph Peter Stadtmueller,1,3,0,2,60,0,4/10/2003,4,2003
21,51,1,1,2,Joseph Peter Stadtmueller,1,3,0,2,46,0,1/3/2003,1,2003
28,51,1,0,0,Joseph Peter Stadtmueller,1,3,0,2,60,0,,1,2004
45,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,12,,9,2004
37,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,60,,5,2005
57,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,24,,9,2004
50,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,0,36,,9,2004
48,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,36,,9,2004
50,51,1,0,0,Joseph Peter Stadtmueller,5,1,1,2,0,12,,9,2004
43,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,36,,9,2004
46,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,0,24,,9,2004
55,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,12,,9,2004
46,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,0,12,,9,2004
45,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,0,12,,9,2004
41,51,1,0,0,Joseph Peter Stadtmueller,6,1,1,2,7,0,,10,2004
58,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,17,0,,5,2005
52,51,1,1,1,Joseph Peter Stadtmueller,5,1,0,2,60,0,7/22/2003,7,2003
53,51,1,1,1,Joseph Peter Stadtmueller,3,1,0,2,0,36,4/7/2003,4,2003
20,51,1,1,2,Joseph Peter Stadtmueller,1,1,0,2,21,0,4/17/2003,4,2003
28,51,1,1,5,Joseph Peter Stadtmueller,1,1,0,2,62,0,3/6/2003,3,2003
26,51,1,1,3,Joseph Peter Stadtmueller,1,1,0,2,27,0,4/10/2003,4,2003
48,51,1,1,9,Joseph Peter Stadtmueller,1,2,0,2,225,0,,12,2003
33,51,3,1,2,Joseph Peter Stadtmueller,1,3,0,2,92,0,3/6/2003,3,2003
26,51,1,1,4,Joseph Peter Stadtmueller,3,2,0,2,5,0,3/6/2003,3,2003
26,51,1,1,10,Joseph Peter Stadtmueller,1,2,0,2,24,0,5/9/2003,5,2003
21,51,1,1,3,Joseph Peter Stadtmueller,1,2,0,2,120,0,,11,2003
33,51,1,1,4,Joseph Peter Stadtmueller,5,1,0,2,30,0,9/4/2003,9,2003
57,51,1,1,4,Joseph Peter Stadtmueller,6,1,0,2,3,0,9/4/2003,9,2003
28,51,1,1,1,Joseph Peter Stadtmueller,1,1,0,2,18,0,5/29/2003,5,2003
57,51,1,1,1,Joseph Peter Stadtmueller,6,1,0,2,33,0,9/26/2003,9,2003
29,51,1,1,9,Joseph Peter Stadtmueller,1,3,0,2,78,0,7/2/2003,7,2003
53,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,0,24,,1,2004
27,51,1,0,0,Joseph Peter Stadtmueller,1,2,1,2,4,0,,9,2005
35,51,1,0,0,Joseph Peter Stadtmueller,5,2,0,2,0,36,7/25/2003,7,2003
28,51,1,1,8,Joseph Peter Stadtmueller,1,1,0,2,66,0,,11,2003
25,51,3,1,4,Joseph Peter Stadtmueller,1,3,0,2,60,0,7/31/2003,7,2003
29,51,3,0,0,Joseph Peter Stadtmueller,1,3,0,2,60,0,9/26/2003,9,2003
21,51,3,0,0,Joseph Peter Stadtmueller,1,3,0,2,60,0,,12,2003
27,51,4,1,1,Joseph Peter Stadtmueller,1,3,0,2,60,0,,1,2004
25,51,1,1,1,Joseph Peter Stadtmueller,1,3,1,2,90,0,,10,2003
29,51,1,0,0,Joseph Peter Stadtmueller,5,3,1,2,180,0,,7,2004
30,51,1,1,5,Joseph Peter Stadtmueller,3,2,0,2,196,0,,11,2003
31,51,1,1,3,Joseph Peter Stadtmueller,3,2,0,2,54,0,,11,2003
32,51,3,0,0,Joseph Peter Stadtmueller,1,3,0,2,5,0,,10,2003
25,51,1,0,0,Joseph Peter Stadtmueller,5,1,0,2,37,0,,11,2003
47,51,1,1,1,Joseph Peter Stadtmueller,6,2,0,2,24,0,,1,2004
27,51,1,1,4,Joseph Peter Stadtmueller,3,2,0,2,104,0,,2,2004
40,51,1,1,1,Joseph Peter Stadtmueller,3,1,1,2,4,0,,12,2003
38,51,4,1,4,Joseph Peter Stadtmueller,6,3,0,2,180,0,,3,2004
50,51,1,1,0,Joseph Peter Stadtmueller,1,2,0,2,28,0,,3,2004
43,51,1,1,24,Joseph Peter Stadtmueller,3,2,0,2,260,0,,3,2004
34,51,1,1,2,Joseph Peter Stadtmueller,3,1,0,2,24,0,,1,2004
50,51,1,1,3,Joseph Peter Stadtmueller,3,1,0,2,12,0,,12,2003
19,51,1,1,7,Joseph Peter Stadtmueller,1,3,0,2,48,0,,2,2004
27,51,1,1,6,Joseph Peter Stadtmueller,1,2,0,2,144,0,,1,2004
22,51,1,0,0,Joseph Peter Stadtmueller,3,1,0,2,3,0,,12,2003
30,51,1,1,1,Joseph Peter Stadtmueller,3,1,0,2,8,0,,12,2003
53,51,1,0,0,Joseph Peter Stadtmueller,5,1,1,2,6,0,,7,2005
54,51,1,0,0,Joseph Peter Stadtmueller,1,1,0,2,300,0,,1,2006
25,51,1,1,13,Joseph Peter Stadtmueller,1,2,0,2,180,0,,3,2004
47,51,1,1,2,Joseph Peter Stadtmueller,1,1,0,2,28,0,,4,2004
27,51,1,0,0,Joseph Peter Stadtmueller,6,2,0,2,5,0,,4,2004
48,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,33,0,,5,2005
25,51,1,0,0,Joseph Peter Stadtmueller,3,1,1,2,0,36,,4,2004
30,51,1,1,0,Joseph Peter Stadtmueller,5,2,0,2,5,0,,6,2005
24,51,1,1,6,Joseph Peter Stadtmueller,1,2,0,2,157,0,,5,2004
26,51,1,0,0,Joseph Peter Stadtmueller,5,3,0,2,37,0,,5,2005
47,51,1,1,1,Joseph Peter Stadtmueller,3,2,0,2,86,0,,11,2005
40,51,1,1,3,Joseph Peter Stadtmueller,1,2,0,2,112,0,,2,2005
25,51,1,0,0,Joseph Peter Stadtmueller,5,2,1,2,15,0,,10,2005
43,51,1,1,1,Joseph Peter Stadtmueller,5,2,0,2,42,0,,1,2006
31,51,1,1,10,Joseph Peter Stadtmueller,5,2,1,2,40,0,,1,2005
41,51,1,1,0,Joseph Peter Stadtmueller,3,2,0,2,32,0,,11,2005
42,51,1,0,0,Joseph Peter Stadtmueller,5,2,1,2,78,0,,1,2006
30,51,1,1,14,Joseph Peter Stadtmueller,3,2,0,2,30,0,,7,2005
44,51,1,1,10,Joseph Peter Stadtmueller,1,2,0,2,26,0,,1,2006
28,51,1,0,0,Joseph Peter Stadtmueller,5,1,0,2,7,0,,5,2004
41,51,1,0,0,Joseph Peter Stadtmueller,5,1,1,2,0,36,,6,2004
41,51,1,1,0,Joseph Peter Stadtmueller,1,1,1,2,0,36,,6,2004
40,51,1,1,0,Joseph Peter Stadtmueller,6,1,0,2,24,0,,6,2004
29,51,1,1,9,Joseph Peter Stadtmueller,3,2,0,2,188,0,,5,2005
27,51,3,1,6,Joseph Peter Stadtmueller,1,3,0,2,33,0,,5,2004
49,51,1,1,3,Joseph Peter Stadtmueller,3,1,0,2,180,0,,12,2004
32,51,1,0,0,Joseph Peter Stadtmueller,3,1,0,2,97,0,,7,2005
32,51,1,1,2,Joseph Peter Stadtmueller,3,3,0,2,128,0,,12,2006
28,51,3,1,5,Joseph Peter Stadtmueller,1,3,0,2,60,0,,9,2004
33,51,1,1,16,Joseph Peter Stadtmueller,3,2,0,2,80,0,,4,2005
22,51,1,1,2,Joseph Peter Stadtmueller,1,2,0,2,60,0,,3,2005
26,51,1,1,8,Joseph Peter Stadtmueller,5,2,0,2,94,0,,4,2006
27,51,1,1,14,Joseph Peter Stadtmueller,1,1,0,2,51,0,,9,2004
47,51,3,1,3,Joseph Peter Stadtmueller,3,3,0,2,48,0,,9,2004
40,51,1,1,9,Joseph Peter Stadtmueller,1,2,0,2,180,0,,9,2004
19,51,3,1,1,Joseph Peter Stadtmueller,1,3,0,2,12,0,,1,2005
33,51,3,1,0,Joseph Peter Stadtmueller,1,3,0,2,0,24,,10,2004
27,51,1,1,15,Joseph Peter Stadtmueller,3,1,0,2,110,0,,5,2005
35,51,1,1,3,Joseph Peter Stadtmueller,6,2,0,2,60,0,,5,2005
51,51,1,1,16,Joseph Peter Stadtmueller,5,2,1,2,63,0,,9,2005
55,51,1,1,9,Joseph Peter Stadtmueller,5,2,0,2,40,0,,9,2005
49,51,1,1,0,Joseph Peter Stadtmueller,3,2,0,2,148,0,,4,2005
41,51,1,1,0,Joseph Peter Stadtmueller,5,1,0,2,0,36,,9,2005
37,51,3,1,3,Joseph Peter Stadtmueller,3,3,0,2,18,0,,4,2005
73,51,1,1,1,Joseph Peter Stadtmueller,6,2,0,2,21,0,,6,2005
20,51,1,1,5,Joseph Peter Stadtmueller,1,2,0,2,37,0,,3,2005
24,51,1,1,2,Joseph Peter Stadtmueller,3,2,0,2,102,0,,11,2005
27,51,1,1,4,Joseph Peter Stadtmueller,1,2,0,2,135,0,,7,2005
45,51,1,0,0,Joseph Peter Stadtmueller,6,1,0,2,28,0,,10,2005
68,51,2,0,0,Joseph Peter Stadtmueller,1,3,0,2,30,0,,1,2005
28,51,1,1,3,Joseph Peter Stadtmueller,1,1,0,2,72,0,,2,2005
44,51,1,1,0,Joseph Peter Stadtmueller,1,2,1,2,12,0,,1,2005
45,51,1,1,2,Joseph Peter Stadtmueller,3,2,0,2,15,0,,2,2005
32,51,1,1,8,Joseph Peter Stadtmueller,3,2,0,2,180,0,,4,2005
29,51,1,1,6,Joseph Peter Stadtmueller,1,3,0,2,32,0,,3,2005
22,51,1,1,17,Joseph Peter Stadtmueller,1,2,0,2,63,0,,3,2005
27,51,1,1,0,Joseph Peter Stadtmueller,3,2,0,2,180,0,,4,2005
51,51,1,1,0,Joseph Peter Stadtmueller,6,2,0,2,15,0,,5,2005
51,51,1,0,0,Joseph Peter Stadtmueller,5,1,1,2,1,0,,4,2005
39,51,1,1,1,Joseph Peter Stadtmueller,1,3,1,2,0,36,,7,2005
40,51,3,1,0,Joseph Peter Stadtmueller,1,3,0,2,37,0,,7,2005
23,51,1,1,4,Joseph Peter Stadtmueller,1,2,0,2,37,0,,4,2005
33,51,3,1,10,Joseph Peter Stadtmueller,1,3,0,2,80,0,,5,2005
26,51,3,1,3,Joseph Peter Stadtmueller,1,3,0,2,30,0,,9,2005
35,51,1,1,9,Joseph Peter Stadtmueller,1,2,0,2,48,0,,1,2006
62,51,1,1,4,Joseph Peter Stadtmueller,3,1,0,2,48,0,,4,2006
50,51,1,1,6,Joseph Peter Stadtmueller,3,2,0,2,48,0,,6,2006
29,51,1,1,7,Joseph Peter Stadtmueller,3,2,0,2,78,0,,9,2006
34,51,1,1,2,Joseph Peter Stadtmueller,1,2,0,2,121,0,,4,2006
