AGE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,judge,NEWEDUC,NEWRACE,MONSEX,OFFICE,PRISTOT,PROBATN,SENTDATE,SENTMON,SENTYR
28,10,1,1,1,Kimba Wood,1,3,0,1,60,0,,10,2005
36,10,2,1,2,Kimba Wood,1,3,0,1,60,0,,11,2005
43,10,1,1,0,Kimba Wood,1,1,0,1,60,0,,1,2006
33,10,2,0,0,Kimba Wood,5,2,0,1,192,0,,5,2007
44,10,2,0,0,Kimba Wood,1,2,0,1,0,0,,10,2010
24,10,1,1,9,Kimba Wood,1,2,0,1,37,0,,9,2004
23,10,4,0,0,Kimba Wood,3,1,0,1,15,0,,4,2005
35,10,1,0,0,Kimba Wood,5,6,0,1,12,0,,11,2004
46,10,1,0,0,Kimba Wood,3,3,0,1,6,0,,2,2005
40,10,2,0,0,Kimba Wood,3,3,0,1,70,0,,12,2005
36,10,4,0,0,Kimba Wood,1,3,0,1,87,0,,3,2005
49,10,3,1,2,Kimba Wood,5,2,1,1,18,0,,10,2004
27,10,1,1,,Kimba Wood,3,2,0,1,21,0,,7,2004
33,10,2,0,0,Kimba Wood,6,3,0,1,0,0,,6,2008
34,10,1,0,0,Kimba Wood,6,2,1,1,0,60,,8,2005
45,10,1,0,0,Kimba Wood,5,1,0,1,12,0,,9,2005
51,10,1,0,0,Kimba Wood,5,3,0,1,30,0,,9,2005
43,10,2,1,0,Kimba Wood,3,2,0,1,0,0,,11,2008
32,10,2,1,3,Kimba Wood,1,3,0,1,108,0,,11,2007
37,10,1,1,1,Kimba Wood,1,2,0,1,120,0,,8,2006
40,10,2,1,3,Kimba Wood,1,3,0,1,121,0,,5,2008
32,10,3,0,0,Kimba Wood,1,3,0,1,210,0,,11,2008
31,10,1,1,1,Kimba Wood,3,3,0,1,360,0,,2,2009
23,10,1,0,0,Kimba Wood,3,3,0,1,41,0,,10,2005
41,10,1,1,9,Kimba Wood,3,2,0,1,120,0,,11,2004
33,10,2,0,0,Kimba Wood,5,3,0,1,24,0,,7,2005
44,10,3,1,1,Kimba Wood,1,3,0,1,57,0,,12,2006
32,10,1,0,0,Kimba Wood,6,3,0,1,8,0,,4,2006
40,10,3,0,0,Kimba Wood,3,3,0,1,24,0,,1,2006
34,10,1,0,0,Kimba Wood,5,2,0,1,9,0,,1,2005
30,10,3,1,12,Kimba Wood,1,3,0,1,77,0,,3,2005
39,10,1,0,0,Kimba Wood,3,1,0,1,0,24,,9,2004
53,10,2,0,0,Kimba Wood,5,6,0,1,0,24,,3,2006
68,10,1,0,0,Kimba Wood,,3,1,1,0,60,,6,2005
27,10,1,0,0,Kimba Wood,5,6,1,1,6,0,,6,2005
33,10,1,0,0,Kimba Wood,1,1,0,1,5,0,,1,2007
24,10,1,1,4,Kimba Wood,1,3,0,1,37,0,,2,2005
46,10,1,1,6,Kimba Wood,3,3,0,1,195,0,,5,2006
35,10,2,1,0,Kimba Wood,1,3,1,1,46,0,,11,2005
37,10,1,0,0,Kimba Wood,3,2,0,1,0,36,,7,2005
49,10,5,1,0,Kimba Wood,1,3,0,1,72,0,,4,2014
46,10,1,0,0,Kimba Wood,5,2,0,1,37,0,,8,2007
44,10,2,0,0,Kimba Wood,1,3,0,1,0,36,,7,2005
26,10,1,0,0,Kimba Wood,1,3,0,1,0,36,,7,2005
45,10,2,0,0,Kimba Wood,1,3,0,1,0,12,,7,2006
31,10,2,1,1,Kimba Wood,3,3,0,1,63,0,,12,2005
29,10,2,0,0,Kimba Wood,1,3,0,1,70,0,,8,2006
48,10,4,1,1,Kimba Wood,1,3,0,1,70,0,,5,2006
43,10,1,1,6,Kimba Wood,1,3,0,1,33,0,,2,2006
45,10,1,1,0,Kimba Wood,5,3,0,1,0,0,,3,2012
50,10,3,0,0,Kimba Wood,5,3,0,1,87,0,,10,2008
32,10,2,1,1,Kimba Wood,5,3,0,1,135,0,,12,2008
48,10,1,0,0,Kimba Wood,5,3,0,1,168,0,,11,2008
52,10,3,0,0,Kimba Wood,5,3,0,1,18,0,,8,2006
29,10,1,0,0,Kimba Wood,1,3,0,1,0,0,,3,2012
42,10,3,0,0,Kimba Wood,1,3,0,1,57,0,,4,2008
43,10,5,0,0,Kimba Wood,5,3,0,1,0,0,,6,2008
45,10,2,1,0,Kimba Wood,6,3,1,1,12,0,,5,2009
61,10,1,1,0,Kimba Wood,6,3,0,1,26,0,,7,2009
37,10,1,0,0,Kimba Wood,6,1,0,1,46,0,,10,2007
34,10,4,0,0,Kimba Wood,5,1,1,1,78,0,,1,2007
39,10,1,0,0,Kimba Wood,5,3,0,1,120,0,,6,2006
27,10,1,1,9,Kimba Wood,1,2,0,1,90,0,,1,2006
37,10,1,1,9,Kimba Wood,1,2,0,1,24,0,,3,2006
24,10,1,1,10,Kimba Wood,1,2,0,1,188,0,,11,2007
26,10,1,1,0,Kimba Wood,3,2,1,1,0,0,,6,2008
49,10,3,1,0,Kimba Wood,1,3,1,1,43,0,,8,2007
40,10,2,0,0,Kimba Wood,1,3,1,1,46,0,,11,2006
41,10,3,0,0,Kimba Wood,1,3,1,1,50,0,,12,2006
40,10,3,1,3,Kimba Wood,1,3,0,1,46,0,,1,2012
26,10,1,0,0,Kimba Wood,5,3,0,1,0,36,,10,2005
46,10,2,1,1,Kimba Wood,3,3,1,1,0,24,,2,2006
43,10,1,1,3,Kimba Wood,5,2,0,1,36,0,,12,2005
48,10,1,1,9,Kimba Wood,5,2,0,1,84,0,,5,2006
33,10,3,1,12,Kimba Wood,3,3,0,1,66,0,,2,2006
52,10,3,1,4,Kimba Wood,1,3,0,1,18,0,,10,2008
35,10,1,0,0,Kimba Wood,6,3,0,1,6,0,,3,2006
24,10,1,1,4,Kimba Wood,1,2,0,1,30,0,,5,2006
34,10,3,0,0,Kimba Wood,6,3,0,1,57,0,,3,2006
25,10,3,1,6,Kimba Wood,3,3,0,1,14,0,,7,2006
49,10,2,0,0,Kimba Wood,6,3,0,1,87,0,,8,2006
34,10,2,0,0,Kimba Wood,3,6,0,1,87,0,,7,2006
24,10,1,0,0,Kimba Wood,5,3,0,1,0,12,,1,2006
21,10,1,1,0,Kimba Wood,1,2,0,1,70,0,,5,2007
38,10,1,1,3,Kimba Wood,3,2,0,1,0,12,,5,2006
47,10,1,1,0,Kimba Wood,5,2,0,1,12,0,,1,2007
31,10,3,0,0,Kimba Wood,6,2,0,1,46,0,,9,2007
35,10,1,1,0,Kimba Wood,3,1,0,1,6,0,,12,2007
35,10,3,0,0,Kimba Wood,6,3,0,1,24,0,,10,2007
31,10,1,0,0,Kimba Wood,3,2,0,1,18,0,,11,2006
28,10,1,1,1,Kimba Wood,3,3,0,1,5,0,,2,2007
47,10,1,1,22,Kimba Wood,1,2,0,1,27,0,,3,2007
42,10,3,1,3,Kimba Wood,6,3,1,1,4,0,,6,2006
70,10,1,1,0,Kimba Wood,6,1,0,1,36,0,,9,2010
25,10,3,0,0,Kimba Wood,1,3,0,1,75,0,,2,2008
47,10,3,0,0,Kimba Wood,1,6,1,1,0,0,,7,2011
45,10,1,0,0,Kimba Wood,5,2,0,1,12,0,,8,2007
41,10,2,1,1,Kimba Wood,6,1,0,1,0,36,,10,2007
22,10,1,1,0,Kimba Wood,5,2,0,1,12,0,,3,2008
47,10,1,0,0,Kimba Wood,6,1,0,1,120,0,,5,2008
29,10,3,1,3,Kimba Wood,1,3,0,1,12,0,,2,2007
47,10,3,1,4,Kimba Wood,1,3,0,1,15,0,,7,2007
24,10,1,1,0,Kimba Wood,3,2,0,1,0,0,,1,2011
40,10,1,1,1,Kimba Wood,1,3,0,1,0,0,,2,2014
39,10,1,1,2,Kimba Wood,1,3,0,1,135,0,,10,2007
27,10,1,1,6,Kimba Wood,1,3,0,1,60,0,,10,2011
30,10,3,1,10,Kimba Wood,3,2,0,1,36,0,,2,2013
36,10,1,1,19,Kimba Wood,5,1,0,1,115,0,,7,2010
49,10,3,1,0,Kimba Wood,3,3,0,1,12,0,,7,2009
32,10,4,1,0,Kimba Wood,1,3,0,1,70,0,,2,2010
21,10,3,1,2,Kimba Wood,1,3,0,1,30,0,,9,2009
50,10,3,1,3,Kimba Wood,1,3,0,1,18,0,,12,2009
52,10,1,0,0,Kimba Wood,5,1,0,1,0,0,,3,2014
47,10,1,1,0,Kimba Wood,3,1,0,1,0,36,,2,2011
33,10,1,1,3,Kimba Wood,3,1,0,1,0,36,,1,2012
39,10,3,1,6,Kimba Wood,1,3,0,1,6,0,,6,2010
35,10,1,1,2,Kimba Wood,1,2,0,1,27,0,,5,2010
38,10,1,1,3,Kimba Wood,5,1,0,1,97,0,,12,2010
50,10,1,0,0,Kimba Wood,6,2,1,1,0,36,,6,2010
39,10,1,1,0,Kimba Wood,6,1,0,1,180,0,,1,2015
37,10,1,1,0,Kimba Wood,6,6,0,1,216,0,,9,2013
68,10,1,0,0,Kimba Wood,6,1,0,1,63,0,,12,2010
44,10,3,1,0,Kimba Wood,6,2,0,1,12,0,,4,2013
46,10,2,0,0,Kimba Wood,3,3,0,1,12,0,,12,2010
38,10,3,1,2,Kimba Wood,1,3,0,1,12,0,,9,2010
53,10,1,1,2,Kimba Wood,5,1,0,1,33,0,,6,2011
35,10,3,1,3,Kimba Wood,1,3,0,1,80,0,,7,2011
34,10,3,0,0,Kimba Wood,5,3,0,1,36,0,,10,2011
51,10,1,0,0,Kimba Wood,6,2,1,1,0,36,,1,2011
51,10,1,0,0,Kimba Wood,6,6,0,1,0,0,,3,2014
40,10,1,1,7,Kimba Wood,3,2,0,1,126,0,,3,2013
24,10,1,1,9,Kimba Wood,1,2,0,1,72,0,,10,2011
39,10,,,,Kimba Wood,,,,1,0,0,,7,2010
43,10,3,1,6,Kimba Wood,3,3,1,1,18,0,,11,2010
41,10,1,0,0,Kimba Wood,3,3,1,1,0,0,,10,2010
36,10,1,1,3,Kimba Wood,1,3,0,1,0,0,,10,2010
27,10,3,1,3,Kimba Wood,3,3,0,1,20,0,,9,2011
32,10,3,1,3,Kimba Wood,1,3,0,1,12,0,,1,2011
30,10,2,0,0,Kimba Wood,6,1,0,1,27,0,,1,2011
60,10,1,0,0,Kimba Wood,6,1,0,1,0,0,,4,2014
45,10,1,1,10,Kimba Wood,1,3,0,1,48,0,,3,2011
58,10,1,1,0,Kimba Wood,3,1,0,1,12,0,,6,2011
49,10,3,1,0,Kimba Wood,6,6,0,1,3,0,,7,2011
44,10,2,0,0,Kimba Wood,3,6,1,1,4,0,,11,2011
49,10,3,0,0,Kimba Wood,1,6,0,1,5,0,,6,2011
39,10,3,0,0,Kimba Wood,3,6,0,1,5,0,,10,2011
32,10,2,1,0,Kimba Wood,1,6,0,1,5,0,,12,2011
33,10,3,1,1,Kimba Wood,5,6,1,1,5,0,,10,2011
59,10,2,1,0,Kimba Wood,1,6,0,1,6,0,,11,2011
53,10,2,0,0,Kimba Wood,3,6,1,1,3,0,,3,2012
48,10,1,1,0,Kimba Wood,6,1,0,1,0,0,,4,2013
66,10,1,1,0,Kimba Wood,6,6,0,1,0,24,,1,2015
62,10,1,0,0,Kimba Wood,3,6,1,1,15,0,,12,2011
52,10,2,1,2,Kimba Wood,3,6,1,1,70,0,,3,2012
31,10,2,0,0,Kimba Wood,6,2,0,1,24,0,,12,2011
40,10,3,1,8,Kimba Wood,3,3,0,1,24,0,,4,2011
29,10,1,0,0,Kimba Wood,3,3,0,1,0,0,,1,2015
35,10,3,0,0,Kimba Wood,1,3,0,1,48,0,,11,2013
30,10,2,1,0,Kimba Wood,1,3,0,1,66,0,,5,2012
30,10,1,1,13,Kimba Wood,3,3,0,1,41,0,,5,2013
26,10,1,1,5,Kimba Wood,5,1,0,1,0,0,,7,2011
46,10,3,1,3,Kimba Wood,1,3,0,1,24,0,,4,2011
43,10,3,0,0,Kimba Wood,1,2,1,1,0,36,,4,2011
51,10,1,0,0,Kimba Wood,5,2,0,1,3,0,,4,2011
28,10,1,1,4,Kimba Wood,5,2,0,1,0,0,,10,2012
55,10,1,0,0,Kimba Wood,6,1,0,1,0,0,,5,2016
34,10,1,1,2,Kimba Wood,5,1,1,1,0,0,,1,2013
68,10,3,0,0,Kimba Wood,6,6,0,1,0,0,,1,2013
47,10,1,0,0,Kimba Wood,3,6,0,1,0,0,,12,2012
49,10,1,0,0,Kimba Wood,3,1,0,1,12,0,,1,2013
51,10,1,0,0,Kimba Wood,5,2,0,1,33,0,,1,2013
48,10,3,1,1,Kimba Wood,5,6,0,1,41,0,,10,2012
47,10,1,0,0,Kimba Wood,3,6,0,1,50,0,,10,2012
47,10,1,1,0,Kimba Wood,3,6,0,1,108,0,,1,2013
49,10,1,0,0,Kimba Wood,1,2,0,1,18,0,,4,2013
22,10,1,1,9,Kimba Wood,1,3,0,1,48,0,,7,2011
28,10,2,0,0,Kimba Wood,6,1,0,1,0,0,,5,2016
55,10,1,1,6,Kimba Wood,3,3,0,1,0,0,,6,2016
23,10,1,0,0,Kimba Wood,3,3,0,1,0,0,,1,2016
28,10,1,1,2,Kimba Wood,3,3,1,1,0,0,,11,2016
40,10,1,1,6,Kimba Wood,3,2,0,1,48,0,,3,2013
43,10,1,0,0,Kimba Wood,5,3,0,1,50,0,,5,2013
33,10,5,0,0,Kimba Wood,5,3,0,1,60,0,,7,2012
43,10,1,0,0,Kimba Wood,3,3,0,1,60,0,,4,2013
34,10,1,1,0,Kimba Wood,5,2,0,1,0,36,,1,2012
33,10,1,1,0,Kimba Wood,1,2,1,1,0,0,,5,2012
36,10,1,0,0,Kimba Wood,5,2,1,1,0,60,,5,2013
30,10,1,1,1,Kimba Wood,1,2,0,1,24,0,,8,2012
29,10,1,1,8,Kimba Wood,1,3,0,1,20,0,,7,2012
29,10,1,0,0,Kimba Wood,1,3,1,1,0,12,,8,2012
44,10,3,1,1,Kimba Wood,3,3,0,1,8,0,,3,2012
36,10,1,0,0,Kimba Wood,5,6,0,1,5,0,,3,2012
47,10,1,1,0,Kimba Wood,5,6,0,1,0,36,,7,2012
20,10,2,1,0,Kimba Wood,3,3,0,1,12,0,,4,2013
33,10,1,1,5,Kimba Wood,3,1,0,1,186,0,,1,2013
67,10,1,1,0,Kimba Wood,5,1,0,1,48,0,,1,2013
27,10,1,0,0,Kimba Wood,6,1,1,1,0,0,,5,2013
40,10,1,1,5,Kimba Wood,1,3,0,1,0,12,,12,2012
39,10,1,1,12,Kimba Wood,1,2,0,1,40,0,,10,2012
31,10,1,1,6,Kimba Wood,1,2,0,1,46,0,,1,2013
35,10,1,1,1,Kimba Wood,5,1,0,1,0,0,,11,2014
28,10,1,1,0,Kimba Wood,3,3,0,1,0,36,,5,2012
53,10,1,0,0,Kimba Wood,6,1,0,1,12,0,,2,2013
35,10,3,0,0,Kimba Wood,1,6,0,1,0,12,,6,2013
40,10,1,1,13,Kimba Wood,1,2,0,1,12,0,,5,2013
32,10,1,1,16,Kimba Wood,1,2,0,1,36,0,,10,2012
43,10,1,1,2,Kimba Wood,6,2,0,1,12,0,,2,2013
27,10,1,0,0,Kimba Wood,5,6,0,1,0,0,,12,2014
51,10,1,1,6,Kimba Wood,5,1,0,1,0,0,,2,2014
48,10,1,1,4,Kimba Wood,1,1,0,1,0,0,,2,2014
35,10,1,1,6,Kimba Wood,5,1,0,1,36,0,,11,2013
35,10,1,0,0,Kimba Wood,5,1,0,1,6,0,,12,2013
66,10,1,1,0,Kimba Wood,5,3,0,1,0,60,,9,2015
48,10,1,0,0,Kimba Wood,1,3,0,1,0,0,,7,2015
48,10,1,1,10,Kimba Wood,5,1,0,1,20,0,,7,2014
37,10,1,1,4,Kimba Wood,5,1,0,1,25,0,,1,2014
26,10,1,1,7,Kimba Wood,1,2,0,1,84,0,,12,2013
25,10,1,1,12,Kimba Wood,3,2,0,1,84,0,,3,2014
29,10,1,1,6,Kimba Wood,3,2,0,1,84,0,,7,2014
36,10,1,0,0,Kimba Wood,6,1,0,1,41,0,,4,2013
38,10,1,0,0,Kimba Wood,5,3,1,1,0,0,,1,2016
46,10,1,0,0,Kimba Wood,6,1,0,1,0,12,,10,2013
38,10,2,1,0,Kimba Wood,1,2,0,1,0,24,,1,2014
53,10,1,1,0,Kimba Wood,6,6,0,1,0,24,,6,2013
51,10,1,0,0,Kimba Wood,6,1,1,1,0,36,,1,2013
57,10,2,1,0,Kimba Wood,6,1,1,1,33,0,,3,2015
55,10,1,0,0,Kimba Wood,6,1,0,1,0,24,,1,2014
54,10,1,1,2,Kimba Wood,5,1,0,1,37,0,,6,2014
56,10,1,0,0,Kimba Wood,5,1,0,1,21,0,,3,2014
31,10,2,1,1,Kimba Wood,5,3,1,1,0,0,,5,2014
61,10,1,1,3,Kimba Wood,5,1,0,1,30,0,,7,2013
62,10,1,0,0,Kimba Wood,6,1,0,1,33,0,,2,2014
49,10,1,1,12,Kimba Wood,3,2,0,1,0,0,,4,2013
30,10,2,0,0,Kimba Wood,5,3,1,1,11,0,,11,2013
70,10,1,1,0,Kimba Wood,5,1,0,1,135,0,,7,2016
24,10,3,1,4,Kimba Wood,1,3,0,1,12,0,,4,2013
54,10,3,0,0,Kimba Wood,1,3,0,1,36,0,,7,2013
29,10,1,1,2,Kimba Wood,5,1,0,1,108,0,,1,2014
33,10,1,0,,Kimba Wood,5,3,0,1,24,0,,1,2017
29,10,2,1,0,Kimba Wood,3,3,0,1,24,0,,9,2016
33,10,1,1,0,Kimba Wood,5,3,1,1,0,36,,3,2015
50,10,1,0,0,Kimba Wood,5,3,1,1,0,60,,3,2016
42,10,1,1,3,Kimba Wood,5,2,0,1,0,0,,11,2017
40,10,1,1,2,Kimba Wood,5,3,0,1,0,0,,9,2016
33,10,2,0,0,Kimba Wood,3,3,0,1,57,0,,3,2016
31,10,3,0,0,Kimba Wood,5,3,0,1,48,0,,5,2015
48,10,2,0,0,Kimba Wood,1,3,1,1,60,0,,6,2015
45,10,2,0,0,Kimba Wood,3,3,1,1,0,0,,9,2017
48,10,1,0,0,Kimba Wood,3,3,1,1,0,0,,9,2017
37,10,1,0,0,Kimba Wood,5,3,1,1,36,0,,5,2017
30,10,3,1,2,Kimba Wood,3,3,0,1,15,0,,9,2013
30,10,1,1,9,Kimba Wood,1,2,0,1,24,0,,5,2014
39,10,1,1,1,Kimba Wood,5,3,0,1,0,36,,2,2014
40,10,1,1,2,Kimba Wood,3,3,0,1,270,0,,1,2016
54,10,3,1,6,Kimba Wood,1,3,0,1,45,0,,12,2013
32,10,2,1,0,Kimba Wood,1,3,0,1,57,0,,10,2014
58,10,1,1,1,Kimba Wood,3,3,0,1,63,0,,6,2016
35,10,3,1,3,Kimba Wood,1,3,0,1,60,0,,6,2016
27,10,1,1,3,Kimba Wood,1,3,0,1,41,0,,10,2014
32,10,3,1,1,Kimba Wood,1,2,0,1,41,0,,1,2015
44,10,1,1,4,Kimba Wood,3,3,0,1,173,0,,10,2015
46,10,3,1,2,Kimba Wood,1,3,0,1,9,0,,1,2015
36,10,1,1,10,Kimba Wood,,3,0,1,120,0,,12,2014
47,10,3,1,3,Kimba Wood,3,3,0,1,120,0,,6,2017
35,10,1,0,0,Kimba Wood,3,3,0,1,0,0,,1,2016
39,10,2,0,0,Kimba Wood,1,3,0,1,36,0,,3,2016
50,10,1,1,1,Kimba Wood,5,1,0,1,18,0,,9,2015
41,10,1,1,5,Kimba Wood,6,1,0,1,135,0,,11,2015
46,10,1,1,4,Kimba Wood,1,2,0,1,6,0,,7,2015
49,10,1,0,0,Kimba Wood,5,3,1,1,0,24,,7,2015
35,10,1,0,0,Kimba Wood,5,3,1,1,0,0,,1,2016
47,10,1,0,0,Kimba Wood,6,3,0,1,12,0,,12,2015
47,10,3,0,0,Kimba Wood,1,1,0,1,131,0,,9,2018
53,10,3,0,0,Kimba Wood,1,6,0,1,180,0,,9,2018
33,10,1,1,0,Kimba Wood,6,1,0,1,78,0,,5,2016
68,10,1,0,0,Kimba Wood,6,1,0,1,60,0,,5,2016
72,10,1,0,0,Kimba Wood,1,1,0,1,6,0,,9,2016
39,10,1,0,0,Kimba Wood,6,1,1,1,8,0,,11,2015
36,10,1,0,0,Kimba Wood,6,1,0,1,8,0,,11,2015
46,10,1,0,0,Kimba Wood,3,6,1,1,21,0,,12,2016
25,10,5,0,0,Kimba Wood,1,3,0,1,0,0,,6,2017
46,10,5,0,0,Kimba Wood,1,3,0,1,24,0,,7,2016
19,10,1,1,0,Kimba Wood,5,2,0,1,12,0,,9,2016
22,10,1,0,0,Kimba Wood,5,1,0,1,60,0,,2,2017
38,10,3,1,3,Kimba Wood,1,3,0,1,27,0,,4,2016
43,10,1,0,0,Kimba Wood,6,1,0,1,46,0,,9,2016
26,10,1,1,7,Kimba Wood,3,3,0,1,57,0,,11,2016
38,10,2,0,0,Kimba Wood,5,2,0,1,33,0,,10,2016
28,10,1,1,12,Kimba Wood,1,2,0,1,180,0,,9,2017
50,10,1,1,0,Kimba Wood,3,2,0,1,48,0,,6,2017
50,10,1,1,2,Kimba Wood,3,3,0,1,60,0,,12,2017
36,10,1,1,2,Kimba Wood,1,3,0,1,70,0,,4,2018
28,10,1,1,12,Kimba Wood,1,2,0,1,72,0,,5,2018
33,10,1,1,4,Kimba Wood,1,3,0,1,97,0,,4,2018
43,10,1,1,9,Kimba Wood,3,2,0,1,108,0,,1,2018
22,10,1,1,6,Kimba Wood,3,2,0,1,148,0,,11,2017
28,10,1,1,,Kimba Wood,1,2,0,1,420,0,,7,2018
70,10,1,1,0,Kimba Wood,5,2,1,1,0,24,,5,2017
24,10,3,0,0,Kimba Wood,1,1,0,1,0,0,,7,2018
24,10,2,0,0,Kimba Wood,3,3,0,1,0,6,,9,2017
19,10,1,1,3,Kimba Wood,1,2,0,1,60,0,,4,2018
27,10,1,1,,Kimba Wood,5,2,0,1,24,0,,7,2017
22,10,1,1,0,Kimba Wood,3,3,0,1,0,36,,5,2017
27,10,2,1,9,Kimba Wood,3,3,0,1,4,0,,1,2017
33,10,3,,,Kimba Wood,,3,1,1,0,0,,6,2018
24,10,1,1,0,Kimba Wood,1,2,1,1,0,0,,9,2018
31,10,1,0,0,Kimba Wood,5,3,1,1,60,0,,9,2018
26,10,1,1,6,Kimba Wood,1,2,0,1,114,0,,5,2018
36,10,1,1,3,Kimba Wood,3,1,0,1,0,0,,9,2017
40,10,1,0,0,Kimba Wood,6,1,0,1,0,0,,1,2018
83,10,1,0,0,Kimba Wood,6,1,0,1,0,0,,1,2018
35,10,1,0,0,Kimba Wood,6,3,0,1,6,0,,7,2017
49,10,1,0,0,Kimba Wood,6,1,0,1,37,0,,4,2018
43,10,1,1,0,Kimba Wood,5,1,0,1,78,0,,4,2018
49,10,1,0,0,Kimba Wood,6,1,0,1,0,0,,12,2017
34,10,1,1,2,Kimba Wood,3,1,0,1,71,0,,1,2018
30,10,1,1,3,Kimba Wood,1,3,0,1,168,0,,9,2018
31,10,1,1,6,Kimba Wood,1,2,0,1,27,0,,7,2018
27,10,1,1,2,Kimba Wood,1,2,0,1,41,0,,7,2018
29,10,1,1,4,Kimba Wood,1,3,0,1,57,0,,7,2018
21,10,1,1,0,Kimba Wood,1,2,0,1,60,0,,9,2018
26,10,1,1,12,Kimba Wood,1,3,0,1,70,0,,9,2018
25,10,1,1,6,Kimba Wood,1,3,0,1,60,0,,6,2018
24,10,1,1,9,Kimba Wood,1,3,0,1,107,0,,6,2018
49,10,1,1,0,Kimba Wood,3,3,0,1,21,0,,9,2018
49,10,2,0,0,Kimba Wood,1,1,0,1,60,0,,5,2004
30,10,2,0,0,Kimba Wood,5,3,0,1,12,0,,7,2006
42,10,4,1,0,Kimba Wood,3,3,0,1,37,0,9/12/2002,9,2002
44,10,2,0,0,Kimba Wood,3,3,0,1,87,0,,12,2005
40,10,1,1,14,Kimba Wood,5,2,0,1,168,0,,5,2004
45,10,2,1,0,Kimba Wood,3,3,0,1,121,0,2/7/2002,2,2002
29,10,2,1,3,Kimba Wood,1,6,0,1,63,0,3/22/2002,3,2002
28,10,1,0,0,Kimba Wood,5,1,0,1,215,0,3/4/2002,3,2002
35,10,2,0,0,Kimba Wood,5,1,0,1,262,0,3/4/2002,3,2002
40,10,3,1,0,Kimba Wood,1,1,0,1,188,0,9/8/2003,9,2003
36,10,1,1,2,Kimba Wood,5,2,0,1,78,0,,12,2003
46,10,1,0,0,Kimba Wood,3,2,0,1,87,0,9/18/2002,9,2002
59,10,2,1,1,Kimba Wood,3,1,0,1,60,0,,2,2012
39,10,2,,,Kimba Wood,6,3,0,1,6,0,3/18/2002,3,2002
27,10,1,0,0,Kimba Wood,6,1,0,1,0,60,4/12/2002,4,2002
28,10,3,1,1,Kimba Wood,1,3,0,1,3,0,9/18/2002,9,2002
37,10,1,0,0,Kimba Wood,5,1,0,1,0,36,2/14/2002,2,2002
28,10,2,1,3,Kimba Wood,3,3,0,1,97,0,5/1/2002,5,2002
29,10,3,0,0,Kimba Wood,1,3,0,1,0,0,1/29/2002,1,2002
25,10,1,1,4,Kimba Wood,1,3,0,1,135,0,10/3/2002,10,2002
27,10,2,0,0,Katherine Polk Failla,6,1,0,1,36,0,,9,2014
27,10,1,1,7,Katherine Polk Failla,3,3,0,1,120,0,,12,2016
35,10,1,1,10,Katherine Polk Failla,3,3,0,1,84,0,,12,2013
23,10,1,1,0,Katherine Polk Failla,1,3,0,1,0,0,,4,2015
49,10,2,1,1,Katherine Polk Failla,3,3,0,1,28,0,,2,2014
50,10,2,0,0,Katherine Polk Failla,1,3,0,1,34,0,,3,2014
22,10,1,1,0,Katherine Polk Failla,1,2,0,1,60,0,,8,2014
26,10,1,1,9,Katherine Polk Failla,1,3,0,1,72,0,,11,2014
26,10,2,0,0,Katherine Polk Failla,3,2,0,1,3,0,,9,2015
40,10,1,1,0,Katherine Polk Failla,5,3,1,1,3,0,,4,2014
59,10,1,0,0,Katherine Polk Failla,1,3,1,1,9,0,,9,2014
37,10,2,0,0,Katherine Polk Failla,3,3,0,1,48,0,,1,2015
29,10,5,0,0,Katherine Polk Failla,1,1,0,1,0,0,,1,2017
43,10,1,0,0,Katherine Polk Failla,6,1,0,1,15,0,,7,2014
34,10,1,1,6,Katherine Polk Failla,5,2,0,1,15,0,,5,2014
42,10,3,1,2,Katherine Polk Failla,1,3,0,1,17,0,,6,2014
55,10,1,1,0,Katherine Polk Failla,6,3,0,1,87,0,,8,2015
39,10,1,1,7,Katherine Polk Failla,5,3,0,1,72,0,,1,2016
23,10,1,1,0,Katherine Polk Failla,5,2,1,1,30,0,,11,2014
59,10,3,0,0,Katherine Polk Failla,1,1,1,1,20,0,,11,2014
46,10,2,1,0,Katherine Polk Failla,1,1,0,1,20,0,,12,2014
30,10,3,0,0,Katherine Polk Failla,3,2,0,1,25,0,,11,2014
42,10,3,1,0,Katherine Polk Failla,5,2,0,1,34,0,,11,2014
32,10,1,1,6,Katherine Polk Failla,1,2,0,1,32,0,,12,2014
28,10,1,1,0,Katherine Polk Failla,6,3,0,1,28,0,,2,2015
34,10,1,0,0,Katherine Polk Failla,1,3,0,1,25,0,,12,2014
51,10,1,1,7,Katherine Polk Failla,5,2,0,1,33,0,,5,2015
36,10,3,0,0,Katherine Polk Failla,5,2,0,1,57,0,,5,2015
29,10,1,1,9,Katherine Polk Failla,1,2,0,1,12,0,,2,2016
58,10,1,0,0,Katherine Polk Failla,5,2,1,1,4,0,,6,2015
33,10,1,1,13,Katherine Polk Failla,1,2,0,1,120,0,,10,2015
61,10,1,0,0,Katherine Polk Failla,6,1,0,1,24,0,,5,2016
38,10,2,1,2,Katherine Polk Failla,5,2,0,1,44,0,,5,2016
39,10,1,1,4,Katherine Polk Failla,3,1,0,1,300,0,,6,2016
25,10,2,1,1,Katherine Polk Failla,1,3,0,1,120,0,,3,2016
43,10,1,1,0,Katherine Polk Failla,6,1,0,1,4,0,,8,2015
